areaCode,areaName,areaType,date,newDeaths28DaysByDeathDate
W92000004,Wales,nation,2021-02-07,18
W92000004,Wales,nation,2021-02-06,27
W92000004,Wales,nation,2021-02-05,23
W92000004,Wales,nation,2021-02-04,22
W92000004,Wales,nation,2021-02-03,27
W92000004,Wales,nation,2021-02-02,33
W92000004,Wales,nation,2021-02-01,29
W92000004,Wales,nation,2021-01-31,22
W92000004,Wales,nation,2021-01-30,22
W92000004,Wales,nation,2021-01-29,42
W92000004,Wales,nation,2021-01-28,29
W92000004,Wales,nation,2021-01-27,22
W92000004,Wales,nation,2021-01-26,37
W92000004,Wales,nation,2021-01-25,27
W92000004,Wales,nation,2021-01-24,34
W92000004,Wales,nation,2021-01-23,33
W92000004,Wales,nation,2021-01-22,39
W92000004,Wales,nation,2021-01-21,34
W92000004,Wales,nation,2021-01-20,38
W92000004,Wales,nation,2021-01-19,26
W92000004,Wales,nation,2021-01-18,43
W92000004,Wales,nation,2021-01-17,26
W92000004,Wales,nation,2021-01-16,40
W92000004,Wales,nation,2021-01-15,42
W92000004,Wales,nation,2021-01-14,54
W92000004,Wales,nation,2021-01-13,43
W92000004,Wales,nation,2021-01-12,48
W92000004,Wales,nation,2021-01-11,54
W92000004,Wales,nation,2021-01-10,40
W92000004,Wales,nation,2021-01-09,34
W92000004,Wales,nation,2021-01-08,45
W92000004,Wales,nation,2021-01-07,41
W92000004,Wales,nation,2021-01-06,48
W92000004,Wales,nation,2021-01-05,39
W92000004,Wales,nation,2021-01-04,37
W92000004,Wales,nation,2021-01-03,53
W92000004,Wales,nation,2021-01-02,34
W92000004,Wales,nation,2021-01-01,58
W92000004,Wales,nation,2020-12-31,51
W92000004,Wales,nation,2020-12-30,50
W92000004,Wales,nation,2020-12-29,41
W92000004,Wales,nation,2020-12-28,49
W92000004,Wales,nation,2020-12-27,29
W92000004,Wales,nation,2020-12-26,43
W92000004,Wales,nation,2020-12-25,33
W92000004,Wales,nation,2020-12-24,45
W92000004,Wales,nation,2020-12-23,34
W92000004,Wales,nation,2020-12-22,35
W92000004,Wales,nation,2020-12-21,37
W92000004,Wales,nation,2020-12-20,35
W92000004,Wales,nation,2020-12-19,34
W92000004,Wales,nation,2020-12-18,48
W92000004,Wales,nation,2020-12-17,48
W92000004,Wales,nation,2020-12-16,34
W92000004,Wales,nation,2020-12-15,33
W92000004,Wales,nation,2020-12-14,30
W92000004,Wales,nation,2020-12-13,22
W92000004,Wales,nation,2020-12-12,33
W92000004,Wales,nation,2020-12-11,26
W92000004,Wales,nation,2020-12-10,33
W92000004,Wales,nation,2020-12-09,25
W92000004,Wales,nation,2020-12-08,25
W92000004,Wales,nation,2020-12-07,20
W92000004,Wales,nation,2020-12-06,25
W92000004,Wales,nation,2020-12-05,20
W92000004,Wales,nation,2020-12-04,27
W92000004,Wales,nation,2020-12-03,27
W92000004,Wales,nation,2020-12-02,22
W92000004,Wales,nation,2020-12-01,19
W92000004,Wales,nation,2020-11-30,17
W92000004,Wales,nation,2020-11-29,26
W92000004,Wales,nation,2020-11-28,32
W92000004,Wales,nation,2020-11-27,26
W92000004,Wales,nation,2020-11-26,30
W92000004,Wales,nation,2020-11-25,17
W92000004,Wales,nation,2020-11-24,18
W92000004,Wales,nation,2020-11-23,25
W92000004,Wales,nation,2020-11-22,27
W92000004,Wales,nation,2020-11-21,28
W92000004,Wales,nation,2020-11-20,21
W92000004,Wales,nation,2020-11-19,26
W92000004,Wales,nation,2020-11-18,18
W92000004,Wales,nation,2020-11-17,29
W92000004,Wales,nation,2020-11-16,23
W92000004,Wales,nation,2020-11-15,25
W92000004,Wales,nation,2020-11-14,19
W92000004,Wales,nation,2020-11-13,30
W92000004,Wales,nation,2020-11-12,28
W92000004,Wales,nation,2020-11-11,29
W92000004,Wales,nation,2020-11-10,28
W92000004,Wales,nation,2020-11-09,29
W92000004,Wales,nation,2020-11-08,28
W92000004,Wales,nation,2020-11-07,15
W92000004,Wales,nation,2020-11-06,26
W92000004,Wales,nation,2020-11-05,31
W92000004,Wales,nation,2020-11-04,22
W92000004,Wales,nation,2020-11-03,23
W92000004,Wales,nation,2020-11-02,17
W92000004,Wales,nation,2020-11-01,28
W92000004,Wales,nation,2020-10-31,12
W92000004,Wales,nation,2020-10-30,14
W92000004,Wales,nation,2020-10-29,21
W92000004,Wales,nation,2020-10-28,11
W92000004,Wales,nation,2020-10-27,23
W92000004,Wales,nation,2020-10-26,15
W92000004,Wales,nation,2020-10-25,16
W92000004,Wales,nation,2020-10-24,15
W92000004,Wales,nation,2020-10-23,11
W92000004,Wales,nation,2020-10-22,28
W92000004,Wales,nation,2020-10-21,13
W92000004,Wales,nation,2020-10-20,4
W92000004,Wales,nation,2020-10-19,13
W92000004,Wales,nation,2020-10-18,11
W92000004,Wales,nation,2020-10-17,4
W92000004,Wales,nation,2020-10-16,6
W92000004,Wales,nation,2020-10-15,7
W92000004,Wales,nation,2020-10-14,7
W92000004,Wales,nation,2020-10-13,8
W92000004,Wales,nation,2020-10-12,4
W92000004,Wales,nation,2020-10-11,4
W92000004,Wales,nation,2020-10-10,3
W92000004,Wales,nation,2020-10-09,6
W92000004,Wales,nation,2020-10-08,6
W92000004,Wales,nation,2020-10-07,11
W92000004,Wales,nation,2020-10-06,4
W92000004,Wales,nation,2020-10-05,10
W92000004,Wales,nation,2020-10-04,3
W92000004,Wales,nation,2020-10-03,8
W92000004,Wales,nation,2020-10-02,2
W92000004,Wales,nation,2020-10-01,5
W92000004,Wales,nation,2020-09-30,4
W92000004,Wales,nation,2020-09-29,4
W92000004,Wales,nation,2020-09-28,3
W92000004,Wales,nation,2020-09-27,3
W92000004,Wales,nation,2020-09-26,2
W92000004,Wales,nation,2020-09-25,1
W92000004,Wales,nation,2020-09-24,0
W92000004,Wales,nation,2020-09-23,3
W92000004,Wales,nation,2020-09-22,3
W92000004,Wales,nation,2020-09-21,1
W92000004,Wales,nation,2020-09-20,1
W92000004,Wales,nation,2020-09-19,0
W92000004,Wales,nation,2020-09-18,0
W92000004,Wales,nation,2020-09-17,2
W92000004,Wales,nation,2020-09-16,2
W92000004,Wales,nation,2020-09-15,2
W92000004,Wales,nation,2020-09-14,0
W92000004,Wales,nation,2020-09-13,1
W92000004,Wales,nation,2020-09-12,0
W92000004,Wales,nation,2020-09-11,1
W92000004,Wales,nation,2020-09-10,0
W92000004,Wales,nation,2020-09-09,0
W92000004,Wales,nation,2020-09-08,0
W92000004,Wales,nation,2020-09-07,0
W92000004,Wales,nation,2020-09-06,0
W92000004,Wales,nation,2020-09-05,0
W92000004,Wales,nation,2020-09-04,0
W92000004,Wales,nation,2020-09-03,1
W92000004,Wales,nation,2020-09-02,0
W92000004,Wales,nation,2020-09-01,0
W92000004,Wales,nation,2020-08-31,2
W92000004,Wales,nation,2020-08-30,0
W92000004,Wales,nation,2020-08-29,0
W92000004,Wales,nation,2020-08-28,0
W92000004,Wales,nation,2020-08-27,0
W92000004,Wales,nation,2020-08-26,0
W92000004,Wales,nation,2020-08-25,0
W92000004,Wales,nation,2020-08-24,1
W92000004,Wales,nation,2020-08-23,0
W92000004,Wales,nation,2020-08-22,1
W92000004,Wales,nation,2020-08-21,0
W92000004,Wales,nation,2020-08-20,0
W92000004,Wales,nation,2020-08-19,0
W92000004,Wales,nation,2020-08-18,2
W92000004,Wales,nation,2020-08-17,0
W92000004,Wales,nation,2020-08-16,0
W92000004,Wales,nation,2020-08-15,0
W92000004,Wales,nation,2020-08-14,1
W92000004,Wales,nation,2020-08-13,1
W92000004,Wales,nation,2020-08-12,1
W92000004,Wales,nation,2020-08-11,0
W92000004,Wales,nation,2020-08-10,2
W92000004,Wales,nation,2020-08-09,0
W92000004,Wales,nation,2020-08-08,2
W92000004,Wales,nation,2020-08-07,5
W92000004,Wales,nation,2020-08-06,0
W92000004,Wales,nation,2020-08-05,3
W92000004,Wales,nation,2020-08-04,4
W92000004,Wales,nation,2020-08-03,1
W92000004,Wales,nation,2020-08-02,2
W92000004,Wales,nation,2020-08-01,2
W92000004,Wales,nation,2020-07-31,4
W92000004,Wales,nation,2020-07-30,2
W92000004,Wales,nation,2020-07-29,4
W92000004,Wales,nation,2020-07-28,2
W92000004,Wales,nation,2020-07-27,1
W92000004,Wales,nation,2020-07-26,2
W92000004,Wales,nation,2020-07-25,2
W92000004,Wales,nation,2020-07-24,1
W92000004,Wales,nation,2020-07-23,0
W92000004,Wales,nation,2020-07-22,1
W92000004,Wales,nation,2020-07-21,1
W92000004,Wales,nation,2020-07-20,0
W92000004,Wales,nation,2020-07-19,0
W92000004,Wales,nation,2020-07-18,0
W92000004,Wales,nation,2020-07-17,0
W92000004,Wales,nation,2020-07-16,1
W92000004,Wales,nation,2020-07-15,0
W92000004,Wales,nation,2020-07-14,1
W92000004,Wales,nation,2020-07-13,2
W92000004,Wales,nation,2020-07-12,0
W92000004,Wales,nation,2020-07-11,1
W92000004,Wales,nation,2020-07-10,0
W92000004,Wales,nation,2020-07-09,1
W92000004,Wales,nation,2020-07-08,1
W92000004,Wales,nation,2020-07-07,1
W92000004,Wales,nation,2020-07-06,2
W92000004,Wales,nation,2020-07-05,2
W92000004,Wales,nation,2020-07-04,2
W92000004,Wales,nation,2020-07-03,0
W92000004,Wales,nation,2020-07-02,3
W92000004,Wales,nation,2020-07-01,4
W92000004,Wales,nation,2020-06-30,4
W92000004,Wales,nation,2020-06-29,3
W92000004,Wales,nation,2020-06-28,2
W92000004,Wales,nation,2020-06-27,6
W92000004,Wales,nation,2020-06-26,2
W92000004,Wales,nation,2020-06-25,9
W92000004,Wales,nation,2020-06-24,6
W92000004,Wales,nation,2020-06-23,1
W92000004,Wales,nation,2020-06-22,2
W92000004,Wales,nation,2020-06-21,5
W92000004,Wales,nation,2020-06-20,3
W92000004,Wales,nation,2020-06-19,4
W92000004,Wales,nation,2020-06-18,0
W92000004,Wales,nation,2020-06-17,1
W92000004,Wales,nation,2020-06-16,8
W92000004,Wales,nation,2020-06-15,6
W92000004,Wales,nation,2020-06-14,6
W92000004,Wales,nation,2020-06-13,6
W92000004,Wales,nation,2020-06-12,4
W92000004,Wales,nation,2020-06-11,5
W92000004,Wales,nation,2020-06-10,7
W92000004,Wales,nation,2020-06-09,4
W92000004,Wales,nation,2020-06-08,7
W92000004,Wales,nation,2020-06-07,8
W92000004,Wales,nation,2020-06-06,9
W92000004,Wales,nation,2020-06-05,4
W92000004,Wales,nation,2020-06-04,12
W92000004,Wales,nation,2020-06-03,7
W92000004,Wales,nation,2020-06-02,5
W92000004,Wales,nation,2020-06-01,9
W92000004,Wales,nation,2020-05-31,7
W92000004,Wales,nation,2020-05-30,10
W92000004,Wales,nation,2020-05-29,11
W92000004,Wales,nation,2020-05-28,16
W92000004,Wales,nation,2020-05-27,6
W92000004,Wales,nation,2020-05-26,10
W92000004,Wales,nation,2020-05-25,10
W92000004,Wales,nation,2020-05-24,12
W92000004,Wales,nation,2020-05-23,7
W92000004,Wales,nation,2020-05-22,10
W92000004,Wales,nation,2020-05-21,9
W92000004,Wales,nation,2020-05-20,7
W92000004,Wales,nation,2020-05-19,11
W92000004,Wales,nation,2020-05-18,10
W92000004,Wales,nation,2020-05-17,11
W92000004,Wales,nation,2020-05-16,13
W92000004,Wales,nation,2020-05-15,16
W92000004,Wales,nation,2020-05-14,12
W92000004,Wales,nation,2020-05-13,16
W92000004,Wales,nation,2020-05-12,11
W92000004,Wales,nation,2020-05-11,15
W92000004,Wales,nation,2020-05-10,10
W92000004,Wales,nation,2020-05-09,7
W92000004,Wales,nation,2020-05-08,13
W92000004,Wales,nation,2020-05-07,19
W92000004,Wales,nation,2020-05-06,23
W92000004,Wales,nation,2020-05-05,17
W92000004,Wales,nation,2020-05-04,23
W92000004,Wales,nation,2020-05-03,14
W92000004,Wales,nation,2020-05-02,14
W92000004,Wales,nation,2020-05-01,29
W92000004,Wales,nation,2020-04-30,16
W92000004,Wales,nation,2020-04-29,26
W92000004,Wales,nation,2020-04-28,15
W92000004,Wales,nation,2020-04-27,16
W92000004,Wales,nation,2020-04-26,16
W92000004,Wales,nation,2020-04-25,29
W92000004,Wales,nation,2020-04-24,31
W92000004,Wales,nation,2020-04-23,18
W92000004,Wales,nation,2020-04-22,23
W92000004,Wales,nation,2020-04-21,30
W92000004,Wales,nation,2020-04-20,25
W92000004,Wales,nation,2020-04-19,26
W92000004,Wales,nation,2020-04-18,32
W92000004,Wales,nation,2020-04-17,30
W92000004,Wales,nation,2020-04-16,35
W92000004,Wales,nation,2020-04-15,38
W92000004,Wales,nation,2020-04-14,26
W92000004,Wales,nation,2020-04-13,43
W92000004,Wales,nation,2020-04-12,37
W92000004,Wales,nation,2020-04-11,31
W92000004,Wales,nation,2020-04-10,25
W92000004,Wales,nation,2020-04-09,43
W92000004,Wales,nation,2020-04-08,42
W92000004,Wales,nation,2020-04-07,32
W92000004,Wales,nation,2020-04-06,20
W92000004,Wales,nation,2020-04-05,30
W92000004,Wales,nation,2020-04-04,31
W92000004,Wales,nation,2020-04-03,29
W92000004,Wales,nation,2020-04-02,28
W92000004,Wales,nation,2020-04-01,21
W92000004,Wales,nation,2020-03-31,15
W92000004,Wales,nation,2020-03-30,16
W92000004,Wales,nation,2020-03-29,18
W92000004,Wales,nation,2020-03-28,15
W92000004,Wales,nation,2020-03-27,10
W92000004,Wales,nation,2020-03-26,11
W92000004,Wales,nation,2020-03-25,10
W92000004,Wales,nation,2020-03-24,9
W92000004,Wales,nation,2020-03-23,4
W92000004,Wales,nation,2020-03-22,5
W92000004,Wales,nation,2020-03-21,7
W92000004,Wales,nation,2020-03-20,2
W92000004,Wales,nation,2020-03-19,3
W92000004,Wales,nation,2020-03-18,0
W92000004,Wales,nation,2020-03-17,0
W92000004,Wales,nation,2020-03-16,3
